avg,analiticno,cas
7.9,3.7475,0.9291667938232422
7.81,3.7475,0.8711435794830322
8.08,3.7475,0.9718940258026123
7.9,3.7475,0.8924210071563721
7.9,3.7475,0.8956809043884277
7.84,3.7475,0.8764567375183105
7.86,3.7475,0.9193613529205322
7.86,3.7475,0.9281506538391113
7.92,3.7475,0.8740885257720947
7.92,3.7475,0.9137523174285889
7.92,3.7475,0.9040417671203613
8.0,3.7475,0.8861732482910156
8.11,3.7475,0.8958885669708252
8.09,3.7475,0.9920594692230225
8.05,3.7475,0.8960168361663818
7.95,3.7475,0.8740644454956055
8.0,3.7475,0.8739461898803711
7.82,3.7475,0.8659045696258545
7.83,3.7475,0.8667938709259033
7.74,3.7475,0.9495902061462402
7.86,3.7475,0.8994860649108887
7.87,3.7475,0.9383935928344727
7.94,3.7475,0.9133915901184082
7.92,3.7475,0.8477954864501953
7.81,3.7475,0.9978389739990234
7.96,3.7475,0.8714702129364014
7.97,3.7475,0.8448097705841064
7.94,3.7475,0.8637444972991943
7.93,3.7475,0.8768811225891113
7.97,3.7475,0.8874785900115967
7.91,3.7475,0.9530081748962402
7.94,3.7475,0.8700873851776123
7.94,3.7475,0.8877744674682617
8.05,3.7475,0.8700728416442871
7.84,3.7475,0.870288610458374
7.91,3.7475,0.8675525188446045
8.01,3.7475,0.9986391067504883
7.86,3.7475,0.9076392650604248
8.11,3.7475,0.8477559089660645
8.0,3.7475,0.8950011730194092
7.79,3.7475,0.8633105754852295
7.86,3.7475,0.853583574295044
7.92,3.7475,0.9764096736907959
8.06,3.7475,0.8598923683166504
8.02,3.7475,0.9211368560791016
7.86,3.7475,0.8526406288146973
7.92,3.7475,0.8882136344909668
7.99,3.7475,0.9810323715209961
7.77,3.7475,0.9706008434295654
8.04,3.7475,0.8724093437194824
7.95,3.7475,0.9179472923278809
8.02,3.7475,0.8739931583404541
7.94,3.7475,0.86979079246521
7.89,3.7475,1.0188443660736084
8.09,3.7475,0.9511382579803467
7.89,3.7475,0.9697837829589844
7.87,3.7475,0.9019713401794434
7.98,3.7475,0.9265894889831543
8.03,3.7475,0.9978134632110596
7.87,3.7475,0.8868343830108643
7.93,3.7475,0.8536238670349121
7.91,3.7475,0.8642024993896484
7.95,3.7475,0.8754057884216309
7.74,3.7475,0.9080178737640381
8.11,3.7475,1.0301539897918701
8.0,3.7475,0.9403932094573975
7.9,3.7475,0.8504455089569092
7.99,3.7475,0.9080686569213867
7.9,3.7475,0.9069783687591553
7.88,3.7475,0.923900842666626
7.87,3.7475,1.0155675411224365
7.88,3.7475,0.9235970973968506
7.94,3.7475,0.9125909805297852
7.92,3.7475,0.8861422538757324
7.77,3.7475,0.9041087627410889
7.96,3.7475,1.0035481452941895
7.9,3.7475,0.9407320022583008
7.8,3.7475,0.8954834938049316
7.97,3.7475,1.0103552341461182
7.92,3.7475,1.1875715255737305
8.06,3.7475,1.302337646484375
7.94,3.7475,1.0030295848846436
7.97,3.7475,1.0104265213012695
7.98,3.7475,1.0580453872680664
7.74,3.7475,1.0224618911743164
7.93,3.7475,0.9850685596466064
7.95,3.7475,0.9079735279083252
8.11,3.7475,0.9429633617401123
7.99,3.7475,0.9250528812408447
7.92,3.7475,0.8929877281188965
7.98,3.7475,1.1243231296539307
7.86,3.7475,0.9315183162689209
8.16,3.7475,0.916264533996582
7.89,3.7475,0.8944616317749023
7.84,3.7475,0.8630380630493164
7.8,3.7475,1.0239918231964111
7.88,3.7475,1.116673231124878
7.86,3.7475,0.9543476104736328
7.96,3.7475,0.9429445266723633
8.02,3.7475,0.9232296943664551
