avg,analiticno,cas
7.768,4.7117,499.0781331062317
7.767,4.7117,498.66428112983704
7.771,4.7117,499.2737498283386
7.755,4.7117,499.58506965637207
7.778,4.7117,499.6198236942291
7.783,4.7117,498.69010186195374
7.734,4.7117,499.85332465171814
7.783,4.7117,499.6192727088928
7.75,4.7117,499.0432376861572
7.746,4.7117,498.3096435070038
7.754,4.7117,498.7250154018402
7.765,4.7117,498.75976610183716
7.788,4.7117,499.12611198425293
7.752,4.7117,498.0071704387665
7.753,4.7117,499.71711802482605
7.765,4.7117,499.5790205001831
7.77,4.7117,500.15153217315674
7.748,4.7117,499.16460967063904
7.742,4.7117,500.29885149002075
7.776,4.7117,500.15936303138733
7.758,4.7117,500.17807698249817
7.806,4.7117,498.92463779449463
7.754,4.7117,499.78755402565
7.781,4.7117,498.54639983177185
