avg,analiticno,cas
5.522,3.5742,4.925487041473389
5.51,3.5742,4.946136951446533
5.488,3.5742,4.904924154281616
5.548,3.5742,4.937805414199829
5.536,3.5742,4.9228715896606445
5.516,3.5742,4.939939260482788
5.479,3.5742,4.913162708282471
5.507,3.5742,4.939786434173584
5.537,3.5742,4.913177967071533
5.497,3.5742,4.938520669937134
5.514,3.5742,4.91209077835083
5.482,3.5742,4.932258367538452
5.5,3.5742,4.914753675460815
5.49,3.5742,4.9477550983428955
5.492,3.5742,4.908200263977051
5.526,3.5742,4.933761835098267
5.5,3.5742,4.915405750274658
5.535,3.5742,4.936935901641846
5.494,3.5742,4.921462059020996
5.518,3.5742,4.956969499588013
5.484,3.5742,4.9102020263671875
5.478,3.5742,4.961565971374512
5.529,3.5742,4.90850567817688
5.495,3.5742,4.940940856933594
5.526,3.5742,4.9182448387146
5.552,3.5742,4.942747116088867
5.455,3.5742,4.904859781265259
5.497,3.5742,4.954090356826782
5.514,3.5742,4.911498308181763
5.478,3.5742,4.956250190734863
5.51,3.5742,4.913316249847412
5.506,3.5742,4.973302125930786
5.498,3.5742,4.9155778884887695
5.534,3.5742,4.947288990020752
5.486,3.5742,4.907583713531494
5.551,3.5742,4.93877649307251
5.493,3.5742,4.909871816635132
5.524,3.5742,4.944309949874878
5.497,3.5742,4.902272701263428
5.543,3.5742,4.943679571151733
5.547,3.5742,4.93085503578186
5.509,3.5742,4.938110589981079
5.489,3.5742,4.92120361328125
5.514,3.5742,4.949019193649292
5.496,3.5742,4.929458856582642
5.502,3.5742,4.9303107261657715
5.491,3.5742,4.902603387832642
5.52,3.5742,4.942350387573242
5.516,3.5742,4.91212797164917
5.478,3.5742,4.944279909133911
5.548,3.5742,4.914126396179199
5.551,3.5742,4.946805000305176
5.559,3.5742,4.912610769271851
5.533,3.5742,4.93465256690979
5.516,3.5742,4.929306268692017
5.552,3.5742,4.950979471206665
5.536,3.5742,4.926175594329834
5.513,3.5742,4.951655387878418
5.523,3.5742,4.9234607219696045
5.505,3.5742,4.9354918003082275
5.541,3.5742,4.906362533569336
5.505,3.5742,4.9303083419799805
5.541,3.5742,4.908069372177124
5.566,3.5742,4.957891941070557
5.505,3.5742,4.914403676986694
5.555,3.5742,4.934051036834717
5.537,3.5742,4.918459177017212
5.503,3.5742,4.954446077346802
5.526,3.5742,4.907992362976074
5.498,3.5742,4.936863422393799
5.533,3.5742,4.916842460632324
5.498,3.5742,4.9382593631744385
5.557,3.5742,4.9129180908203125
5.508,3.5742,4.933117389678955
5.497,3.5742,4.903588533401489
5.493,3.5742,4.964807748794556
5.495,3.5742,4.921155214309692
